"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"1945","Utility1","PanRSV",2025-01-06,34,"No Detection","Detection"
"1946","Utility1","sars-cov-2",2025-01-06,34,"Detection","Persistent detection"
"1947","Utility2","FLUAV",2025-01-06,34,"Detection","Persistent detection"
"1948","Utility2","FLUBV",2025-01-06,34,"No Detection","No recent detection"
"1949","Utility2","H1",2025-01-06,34,"Detection","Persistent detection"
"1950","Utility2","H3",2025-01-06,34,"Detection","Detection"
"1951","Utility2","H5",2025-01-06,34,"No Detection","No recent detection"
"1952","Utility2","PanRSV",2025-01-06,34,"Detection","Persistent detection"
"1953","Utility2","sars-cov-2",2025-01-06,34,"Detection","Persistent detection"
"1954","Utility3","FLUAV",2025-01-06,34,"Detection","Detection"
"1955","Utility3","FLUBV",2025-01-06,34,"No Detection","No recent detection"
"1956","Utility3","H1",2025-01-06,34,"Detection","Detection"
"1957","Utility3","H3",2025-01-06,34,"Detection","Detection"
"1958","Utility3","H5",2025-01-06,34,"No Detection","No recent detection"
"1959","Utility3","PanRSV",2025-01-06,34,"Detection","Detection"
"1960","Utility3","sars-cov-2",2025-01-06,34,"Detection","Persistent detection"
"1961","Utility4","FLUAV",2025-01-06,34,"Detection","Persistent detection"
"1962","Utility4","FLUBV",2025-01-06,34,"No Detection","No recent detection"
"1963","Utility4","H1",2025-01-06,34,"Detection","Persistent detection"
"1964","Utility4","H3",2025-01-06,34,"Detection","Persistent detection"
"1965","Utility4","H5",2025-01-06,34,"No Detection","No recent detection"
"1966","Utility4","PanRSV",2025-01-06,34,"Detection","Detection"
"1967","Utility4","sars-cov-2",2025-01-06,34,"Detection","Persistent detection"
"1968","Utility1","FLUAV",2025-01-02,35,"Detection","Detection"
"1969","Utility1","FLUBV",2025-01-02,35,"No Detection","No recent detection"
"1970","Utility1","H1",2025-01-02,35,"No Detection","Detection"
"1971","Utility1","H3",2025-01-02,35,"Detection","Detection"
"1972","Utility1","H5",2025-01-02,35,"No Detection","No recent detection"
"1973","Utility1","PanRSV",2025-01-02,35,"Detection","Detection"
"1974","Utility1","sars-cov-2",2025-01-02,35,"Detection","Persistent detection"
"1975","Utility2","FLUAV",2025-01-02,35,"Detection","Persistent detection"
"1976","Utility2","FLUBV",2025-01-02,35,"No Detection","No recent detection"
"1977","Utility2","H1",2025-01-02,35,"Detection","Detection"
"1978","Utility2","H3",2025-01-02,35,"Detection","Detection"
"1979","Utility2","H5",2025-01-02,35,"No Detection","No recent detection"
"1980","Utility2","PanRSV",2025-01-02,35,"Detection","Detection"
"1981","Utility2","sars-cov-2",2025-01-02,35,"Detection","Persistent detection"
"1982","Utility3","FLUAV",2025-01-02,35,"Detection","Persistent detection"
"1983","Utility3","FLUBV",2025-01-02,35,"No Detection","No recent detection"
"1984","Utility3","H1",2025-01-02,35,"Detection","Detection"
"1985","Utility3","H3",2025-01-02,35,"Detection","Persistent detection"
"1986","Utility3","H5",2025-01-02,35,"No Detection","No recent detection"
"1987","Utility3","PanRSV",2025-01-02,35,"Detection","Detection"
"1988","Utility3","sars-cov-2",2025-01-02,35,"Detection","Persistent detection"
"1989","Utility5","FLUAV",2025-01-02,35,"Detection","Detection"
"1990","Utility5","FLUBV",2025-01-02,35,"No Detection","Detection"
"1991","Utility5","H1",2025-01-02,35,"Detection","Detection"
"1992","Utility5","H3",2025-01-02,35,"Detection","Detection"
"1993","Utility5","H5",2025-01-02,35,"No Detection","No recent detection"
"1994","Utility5","PanRSV",2025-01-02,35,"Detection","Detection"
"1995","Utility5","sars-cov-2",2025-01-02,35,"Detection","Persistent detection"
"1996","Utility1","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"1997","Utility1","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"1998","Utility1","H1",2024-11-25,30,"No Detection","No recent detection"
"1999","Utility1","H3",2024-11-25,30,"No Detection","No recent detection"
"2000","Utility1","H5",2024-11-25,30,"No Detection","No recent detection"
"2001","Utility1","PanRSV",2024-11-25,30,"No Detection","No recent detection"
"2002","Utility1","sars-cov-2",2024-11-25,30,"No Detection","No recent detection"
"2003","Utility2","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"2004","Utility2","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"2005","Utility2","H1",2024-11-25,30,"No Detection","No recent detection"
"2006","Utility2","H3",2024-11-25,30,"No Detection","No recent detection"
"2007","Utility2","H5",2024-11-25,30,"No Detection","No recent detection"
"2008","Utility2","PanRSV",2024-11-25,30,"Detection","Detection"
"2009","Utility2","sars-cov-2",2024-11-25,30,"Detection","Persistent detection"
"2010","Utility3","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"2011","Utility3","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"2012","Utility3","H1",2024-11-25,30,"No Detection","No recent detection"
"2013","Utility3","H3",2024-11-25,30,"No Detection","No recent detection"
"2014","Utility3","H5",2024-11-25,30,"No Detection","No recent detection"
"2015","Utility3","PanRSV",2024-11-25,30,"Detection","Detection"
"2016","Utility3","sars-cov-2",2024-11-25,30,"Detection","Persistent detection"
"2017","Utility4","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"2018","Utility4","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"2019","Utility4","H1",2024-11-25,30,"No Detection","No recent detection"
"2020","Utility4","H3",2024-11-25,30,"No Detection","No recent detection"
"2021","Utility4","H5",2024-11-25,30,"No Detection","No recent detection"
"2022","Utility4","PanRSV",2024-11-25,30,"No Detection","Detection"
"2023","Utility4","sars-cov-2",2024-11-25,30,"No Detection","Detection"
"2024","Utility5","FLUAV",2024-11-25,30,"No Detection","No recent detection"
"2025","Utility5","FLUBV",2024-11-25,30,"No Detection","No recent detection"
"2026","Utility5","H1",2024-11-25,30,"No Detection","No recent detection"
"2027","Utility5","H3",2024-11-25,30,"No Detection","No recent detection"
"2028","Utility5","H5",2024-11-25,30,"No Detection","No recent detection"
"2029","Utility5","PanRSV",2024-11-25,30,"No Detection","Detection"
"2030","Utility5","sars-cov-2",2024-11-25,30,"No Detection","Detection"
"2031","Utility1","FLUAV",2024-11-21,31,"No Detection","Detection"
"2032","Utility1","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"2033","Utility1","H1",2024-11-21,31,"No Detection","No recent detection"
"2034","Utility1","H3",2024-11-21,31,"No Detection","No recent detection"
"2035","Utility1","H5",2024-11-21,31,"No Detection","No recent detection"
"2036","Utility1","PanRSV",2024-11-21,31,"No Detection","Detection"
"2037","Utility1","sars-cov-2",2024-11-21,31,"No Detection","Detection"
"2038","Utility2","FLUAV",2024-11-21,31,"No Detection","Detection"
"2039","Utility2","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"2040","Utility2","H1",2024-11-21,31,"No Detection","No recent detection"
"2041","Utility2","H3",2024-11-21,31,"No Detection","Detection"
"2042","Utility2","H5",2024-11-21,31,"No Detection","No recent detection"
"2043","Utility2","PanRSV",2024-11-21,31,"Detection","Detection"
"2044","Utility2","sars-cov-2",2024-11-21,31,"No Detection","Persistent detection"
"2045","Utility3","FLUAV",2024-11-21,31,"No Detection","No recent detection"
"2046","Utility3","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"2047","Utility3","H1",2024-11-21,31,"No Detection","No recent detection"
"2048","Utility3","H3",2024-11-21,31,"No Detection","No recent detection"
"2049","Utility3","H5",2024-11-21,31,"No Detection","No recent detection"
"2050","Utility3","PanRSV",2024-11-21,31,"No Detection","Detection"
"2051","Utility3","sars-cov-2",2024-11-21,31,"No Detection","Persistent detection"
"2052","Utility5","FLUAV",2024-11-21,31,"No Detection","No recent detection"
"2053","Utility5","FLUBV",2024-11-21,31,"No Detection","No recent detection"
"2054","Utility5","H1",2024-11-21,31,"No Detection","No recent detection"
"2055","Utility5","H3",2024-11-21,31,"No Detection","No recent detection"
"2056","Utility5","H5",2024-11-21,31,"No Detection","No recent detection"
"2057","Utility5","PanRSV",2024-11-21,31,"Detection","Detection"
"2058","Utility5","sars-cov-2",2024-11-21,31,"Detection","Detection"
"2059","Utility4","FLUAV",2024-11-20,31,"No Detection","No recent detection"
"2060","Utility4","FLUBV",2024-11-20,31,"No Detection","No recent detection"
"2061","Utility4","H1",2024-11-20,31,"No Detection","No recent detection"
"2062","Utility4","H3",2024-11-20,31,"No Detection","No recent detection"
"2063","Utility4","H5",2024-11-20,31,"No Detection","No recent detection"
"2064","Utility4","PanRSV",2024-11-20,31,"No Detection","Detection"
"2065","Utility4","sars-cov-2",2024-11-20,31,"No Detection","Persistent detection"
"2066","Utility1","FLUAV",2024-11-18,31,"No Detection","Detection"
"2067","Utility1","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"2068","Utility1","H1",2024-11-18,31,"No Detection","No recent detection"
"2069","Utility1","H3",2024-11-18,31,"No Detection","No recent detection"
"2070","Utility1","H5",2024-11-18,31,"No Detection","No recent detection"
"2071","Utility1","PanRSV",2024-11-18,31,"No Detection","Detection"
"2072","Utility1","sars-cov-2",2024-11-18,31,"No Detection","Detection"
"2073","Utility2","FLUAV",2024-11-18,31,"No Detection","Detection"
"2074","Utility2","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"2075","Utility2","H1",2024-11-18,31,"No Detection","No recent detection"
"2076","Utility2","H3",2024-11-18,31,"No Detection","Detection"
"2077","Utility2","H5",2024-11-18,31,"No Detection","No recent detection"
"2078","Utility2","PanRSV",2024-11-18,31,"Detection","Detection"
"2079","Utility2","sars-cov-2",2024-11-18,31,"Detection","Persistent detection"
"2080","Utility3","FLUAV",2024-11-18,31,"No Detection","No recent detection"
"2081","Utility3","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"2082","Utility3","H1",2024-11-18,31,"No Detection","No recent detection"
"2083","Utility3","H3",2024-11-18,31,"No Detection","No recent detection"
"2084","Utility3","H5",2024-11-18,31,"No Detection","No recent detection"
"2085","Utility3","PanRSV",2024-11-18,31,"Detection","Detection"
"2086","Utility3","sars-cov-2",2024-11-18,31,"Detection","Persistent detection"
"2087","Utility4","FLUAV",2024-11-18,31,"No Detection","No recent detection"
"2088","Utility4","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"2089","Utility4","H1",2024-11-18,31,"No Detection","No recent detection"
"2090","Utility4","H3",2024-11-18,31,"No Detection","No recent detection"
"2091","Utility4","H5",2024-11-18,31,"No Detection","No recent detection"
"2092","Utility4","PanRSV",2024-11-18,31,"Detection","Detection"
"2093","Utility4","sars-cov-2",2024-11-18,31,"Detection","Persistent detection"
"2094","Utility5","FLUAV",2024-11-18,31,"No Detection","No recent detection"
"2095","Utility5","FLUBV",2024-11-18,31,"No Detection","No recent detection"
"2096","Utility5","H1",2024-11-18,31,"No Detection","No recent detection"
"2097","Utility5","H3",2024-11-18,31,"No Detection","No recent detection"
"2098","Utility5","H5",2024-11-18,31,"No Detection","No recent detection"
"2099","Utility5","PanRSV",2024-11-18,31,"No Detection","Detection"
"2100","Utility5","sars-cov-2",2024-11-18,31,"No Detection","Detection"
"2101","Utility1","FLUAV",2024-11-14,32,"No Detection","Detection"
"2102","Utility1","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"2103","Utility1","H1",2024-11-14,32,"No Detection","No recent detection"
"2104","Utility1","H3",2024-11-14,32,"No Detection","No recent detection"
"2105","Utility1","H5",2024-11-14,32,"No Detection","No recent detection"
"2106","Utility1","PanRSV",2024-11-14,32,"Detection","Detection"
"2107","Utility1","sars-cov-2",2024-11-14,32,"Detection","Persistent detection"
"2108","Utility2","FLUAV",2024-11-14,32,"Detection","Persistent detection"
"2109","Utility2","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"2110","Utility2","H1",2024-11-14,32,"No Detection","Detection"
"2111","Utility2","H3",2024-11-14,32,"No Detection","Detection"
"2112","Utility2","H5",2024-11-14,32,"No Detection","No recent detection"
"2113","Utility2","PanRSV",2024-11-14,32,"Detection","Detection"
"2114","Utility2","sars-cov-2",2024-11-14,32,"Detection","Persistent detection"
"2115","Utility3","FLUAV",2024-11-14,32,"No Detection","No recent detection"
"2116","Utility3","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"2117","Utility3","H1",2024-11-14,32,"No Detection","No recent detection"
"2118","Utility3","H3",2024-11-14,32,"No Detection","No recent detection"
"2119","Utility3","H5",2024-11-14,32,"No Detection","No recent detection"
"2120","Utility3","PanRSV",2024-11-14,32,"Detection","Detection"
"2121","Utility3","sars-cov-2",2024-11-14,32,"Detection","Persistent detection"
"2122","Utility5","FLUAV",2024-11-14,32,"No Detection","No recent detection"
"2123","Utility5","FLUBV",2024-11-14,32,"No Detection","No recent detection"
"2124","Utility5","PanRSV",2024-11-14,32,"No Detection","No recent detection"
"2125","Utility5","sars-cov-2",2024-11-14,32,"No Detection","Detection"
"2126","Utility4","FLUAV",2024-11-13,32,"No Detection","No recent detection"
"2127","Utility4","FLUBV",2024-11-13,32,"No Detection","No recent detection"
"2128","Utility4","H1",2024-11-13,32,"No Detection","No recent detection"
"2129","Utility4","H3",2024-11-13,32,"No Detection","No recent detection"
"2130","Utility4","H5",2024-11-13,32,"No Detection","No recent detection"
"2131","Utility4","PanRSV",2024-11-13,32,"Detection","Detection"
"2132","Utility4","sars-cov-2",2024-11-13,32,"Detection","Persistent detection"
"2133","Utility1","FLUAV",2024-11-12,32,"Detection","Detection"
"2134","Utility1","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"2135","Utility1","H1",2024-11-12,32,"No Detection","No recent detection"
"2136","Utility1","H3",2024-11-12,32,"No Detection","No recent detection"
"2137","Utility1","H5",2024-11-12,32,"No Detection","No recent detection"
"2138","Utility1","PanRSV",2024-11-12,32,"No Detection","Detection"
"2139","Utility1","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"2140","Utility2","FLUAV",2024-11-12,32,"Detection","Persistent detection"
"2141","Utility2","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"2142","Utility2","H1",2024-11-12,32,"No Detection","Detection"
"2143","Utility2","H3",2024-11-12,32,"Detection","Detection"
"2144","Utility2","H5",2024-11-12,32,"No Detection","No recent detection"
"2145","Utility2","PanRSV",2024-11-12,32,"No Detection","Detection"
"2146","Utility2","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"2147","Utility3","FLUAV",2024-11-12,32,"No Detection","No recent detection"
"2148","Utility3","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"2149","Utility3","H1",2024-11-12,32,"No Detection","No recent detection"
"2150","Utility3","H3",2024-11-12,32,"No Detection","No recent detection"
"2151","Utility3","H5",2024-11-12,32,"No Detection","No recent detection"
"2152","Utility3","PanRSV",2024-11-12,32,"Detection","Detection"
"2153","Utility3","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"2154","Utility4","FLUAV",2024-11-12,32,"No Detection","No recent detection"
"2155","Utility4","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"2156","Utility4","H1",2024-11-12,32,"No Detection","No recent detection"
"2157","Utility4","H3",2024-11-12,32,"No Detection","No recent detection"
"2158","Utility4","H5",2024-11-12,32,"No Detection","No recent detection"
"2159","Utility4","PanRSV",2024-11-12,32,"Detection","Detection"
"2160","Utility4","sars-cov-2",2024-11-12,32,"Detection","Persistent detection"
"2161","Utility5","FLUAV",2024-11-12,32,"No Detection","No recent detection"
"2162","Utility5","FLUBV",2024-11-12,32,"No Detection","No recent detection"
"2163","Utility5","H1",2024-11-12,32,"No Detection","No recent detection"
"2164","Utility5","H3",2024-11-12,32,"No Detection","No recent detection"
"2165","Utility5","H5",2024-11-12,32,"No Detection","No recent detection"
"2166","Utility5","PanRSV",2024-11-12,32,"No Detection","No recent detection"
"2167","Utility5","sars-cov-2",2024-11-12,32,"Detection","Detection"
