"","utility","pcr_target","measure_date","week","ND_flag","detection_status"
"1748","Utility1","H3",2024-11-04,33,"No Detection","No recent detection"
"1749","Utility1","H5",2024-11-04,33,"No Detection","No recent detection"
"1750","Utility1","PanRSV",2024-11-04,33,"No Detection","No recent detection"
"1751","Utility1","sars-cov-2",2024-11-04,33,"Detection","Persistent detection"
"1752","Utility2","FLUAV",2024-11-04,33,"Detection","Persistent detection"
"1753","Utility2","FLUBV",2024-11-04,33,"No Detection","No recent detection"
"1754","Utility2","H1",2024-11-04,33,"Detection","Detection"
"1755","Utility2","H3",2024-11-04,33,"Detection","Persistent detection"
"1756","Utility2","H5",2024-11-04,33,"No Detection","No recent detection"
"1757","Utility2","PanRSV",2024-11-04,33,"No Detection","No recent detection"
"1758","Utility2","sars-cov-2",2024-11-04,33,"Detection","Persistent detection"
"1759","Utility3","FLUAV",2024-11-04,33,"No Detection","No recent detection"
"1760","Utility3","FLUBV",2024-11-04,33,"No Detection","No recent detection"
"1761","Utility3","H1",2024-11-04,33,"No Detection","No recent detection"
"1762","Utility3","H3",2024-11-04,33,"No Detection","No recent detection"
"1763","Utility3","H5",2024-11-04,33,"No Detection","No recent detection"
"1764","Utility3","PanRSV",2024-11-04,33,"No Detection","No recent detection"
"1765","Utility3","sars-cov-2",2024-11-04,33,"Detection","Persistent detection"
"1766","Utility4","FLUAV",2024-11-04,33,"No Detection","No recent detection"
"1767","Utility4","FLUBV",2024-11-04,33,"No Detection","No recent detection"
"1768","Utility4","H1",2024-11-04,33,"No Detection","No recent detection"
"1769","Utility4","H3",2024-11-04,33,"No Detection","No recent detection"
"1770","Utility4","H5",2024-11-04,33,"No Detection","No recent detection"
"1771","Utility4","PanRSV",2024-11-04,33,"No Detection","No recent detection"
"1772","Utility4","sars-cov-2",2024-11-04,33,"Detection","Persistent detection"
"1773","Utility5","FLUAV",2024-11-04,33,"No Detection","No recent detection"
"1774","Utility5","FLUBV",2024-11-04,33,"No Detection","No recent detection"
"1775","Utility5","H1",2024-11-04,33,"No Detection","No recent detection"
"1776","Utility5","H3",2024-11-04,33,"No Detection","No recent detection"
"1777","Utility5","H5",2024-11-04,33,"No Detection","No recent detection"
"1778","Utility5","PanRSV",2024-11-04,33,"No Detection","No recent detection"
"1779","Utility5","sars-cov-2",2024-11-04,33,"Detection","Persistent detection"
"1780","Utility1","FLUAV",2024-10-31,34,"No Detection","Detection"
"1781","Utility1","FLUBV",2024-10-31,34,"No Detection","No recent detection"
"1782","Utility1","H1",2024-10-31,34,"No Detection","No recent detection"
"1783","Utility1","H3",2024-10-31,34,"No Detection","No recent detection"
"1784","Utility1","H5",2024-10-31,34,"No Detection","No recent detection"
"1785","Utility1","PanRSV",2024-10-31,34,"No Detection","No recent detection"
"1786","Utility1","sars-cov-2",2024-10-31,34,"Detection","Persistent detection"
"1787","Utility2","FLUAV",2024-10-31,34,"Detection","Detection"
"1788","Utility2","FLUBV",2024-10-31,34,"No Detection","No recent detection"
"1789","Utility2","H1",2024-10-31,34,"Detection","Detection"
"1790","Utility2","H3",2024-10-31,34,"Detection","Detection"
"1791","Utility2","H5",2024-10-31,34,"No Detection","No recent detection"
"1792","Utility2","PanRSV",2024-10-31,34,"No Detection","Detection"
"1793","Utility2","sars-cov-2",2024-10-31,34,"Detection","Persistent detection"
"1794","Utility5","FLUAV",2024-10-31,34,"No Detection","No recent detection"
"1795","Utility5","FLUBV",2024-10-31,34,"No Detection","No recent detection"
"1796","Utility5","H1",2024-10-31,34,"No Detection","No recent detection"
"1797","Utility5","H3",2024-10-31,34,"No Detection","No recent detection"
"1798","Utility5","H5",2024-10-31,34,"No Detection","No recent detection"
"1799","Utility5","PanRSV",2024-10-31,34,"No Detection","No recent detection"
"1800","Utility5","sars-cov-2",2024-10-31,34,"Detection","Persistent detection"
"1801","Utility4","FLUAV",2024-10-30,34,"No Detection","No recent detection"
"1802","Utility4","FLUBV",2024-10-30,34,"No Detection","No recent detection"
"1803","Utility4","H1",2024-10-30,34,"No Detection","No recent detection"
"1804","Utility4","H3",2024-10-30,34,"No Detection","No recent detection"
"1805","Utility4","H5",2024-10-30,34,"No Detection","No recent detection"
"1806","Utility4","PanRSV",2024-10-30,34,"No Detection","No recent detection"
"1807","Utility4","sars-cov-2",2024-10-30,34,"Detection","Persistent detection"
"1808","Utility1","FLUAV",2024-10-28,34,"No Detection","Detection"
"1809","Utility1","FLUBV",2024-10-28,34,"No Detection","No recent detection"
"1810","Utility1","H1",2024-10-28,34,"No Detection","No recent detection"
"1811","Utility1","H3",2024-10-28,34,"No Detection","No recent detection"
"1812","Utility1","H5",2024-10-28,34,"No Detection","No recent detection"
"1813","Utility1","PanRSV",2024-10-28,34,"No Detection","No recent detection"
"1814","Utility1","sars-cov-2",2024-10-28,34,"Detection","Persistent detection"
"1815","Utility2","FLUAV",2024-10-28,34,"Detection","Detection"
"1816","Utility2","FLUBV",2024-10-28,34,"No Detection","No recent detection"
"1817","Utility2","H1",2024-10-28,34,"No Detection","Detection"
"1818","Utility2","H3",2024-10-28,34,"Detection","Detection"
"1819","Utility2","H5",2024-10-28,34,"No Detection","No recent detection"
"1820","Utility2","PanRSV",2024-10-28,34,"No Detection","Detection"
"1821","Utility2","sars-cov-2",2024-10-28,34,"Detection","Persistent detection"
"1822","Utility3","FLUAV",2024-10-28,34,"No Detection","No recent detection"
"1823","Utility3","FLUBV",2024-10-28,34,"No Detection","No recent detection"
"1824","Utility3","H1",2024-10-28,34,"No Detection","No recent detection"
"1825","Utility3","H3",2024-10-28,34,"No Detection","No recent detection"
"1826","Utility3","H5",2024-10-28,34,"No Detection","No recent detection"
"1827","Utility3","PanRSV",2024-10-28,34,"No Detection","No recent detection"
"1828","Utility3","sars-cov-2",2024-10-28,34,"Detection","Persistent detection"
"1829","Utility4","FLUAV",2024-10-28,34,"No Detection","No recent detection"
"1830","Utility4","FLUBV",2024-10-28,34,"No Detection","No recent detection"
"1831","Utility4","H1",2024-10-28,34,"No Detection","No recent detection"
"1832","Utility4","H3",2024-10-28,34,"No Detection","No recent detection"
"1833","Utility4","H5",2024-10-28,34,"No Detection","No recent detection"
"1834","Utility4","PanRSV",2024-10-28,34,"No Detection","No recent detection"
"1835","Utility4","sars-cov-2",2024-10-28,34,"Detection","Persistent detection"
"1836","Utility5","FLUAV",2024-10-28,34,"No Detection","No recent detection"
"1837","Utility5","FLUBV",2024-10-28,34,"No Detection","No recent detection"
"1838","Utility5","H1",2024-10-28,34,"No Detection","No recent detection"
"1839","Utility5","H3",2024-10-28,34,"No Detection","No recent detection"
"1840","Utility5","H5",2024-10-28,34,"No Detection","No recent detection"
"1841","Utility5","PanRSV",2024-10-28,34,"No Detection","No recent detection"
"1842","Utility5","sars-cov-2",2024-10-28,34,"No Detection","Persistent detection"
"1843","Utility1","FLUAV",2024-10-24,35,"No Detection","Detection"
"1844","Utility1","FLUBV",2024-10-24,35,"No Detection","No recent detection"
"1845","Utility1","H1",2024-10-24,35,"No Detection","No recent detection"
"1846","Utility1","H3",2024-10-24,35,"No Detection","No recent detection"
"1847","Utility1","H5",2024-10-24,35,"No Detection","No recent detection"
"1848","Utility1","PanRSV",2024-10-24,35,"No Detection","No recent detection"
"1849","Utility1","sars-cov-2",2024-10-24,35,"Detection","Persistent detection"
"1850","Utility2","FLUAV",2024-10-24,35,"No Detection","Detection"
"1851","Utility2","FLUBV",2024-10-24,35,"No Detection","No recent detection"
"1852","Utility2","H1",2024-10-24,35,"No Detection","Detection"
"1853","Utility2","H3",2024-10-24,35,"No Detection","Detection"
"1854","Utility2","H5",2024-10-24,35,"No Detection","No recent detection"
"1855","Utility2","PanRSV",2024-10-24,35,"No Detection","Detection"
"1856","Utility2","sars-cov-2",2024-10-24,35,"No Detection","Persistent detection"
"1857","Utility3","FLUAV",2024-10-24,35,"No Detection","No recent detection"
"1858","Utility3","FLUBV",2024-10-24,35,"No Detection","Detection"
"1859","Utility3","H1",2024-10-24,35,"No Detection","No recent detection"
"1860","Utility3","H3",2024-10-24,35,"No Detection","No recent detection"
"1861","Utility3","H5",2024-10-24,35,"No Detection","No recent detection"
"1862","Utility3","PanRSV",2024-10-24,35,"No Detection","Detection"
"1863","Utility3","sars-cov-2",2024-10-24,35,"No Detection","Persistent detection"
"1864","Utility5","FLUAV",2024-10-24,35,"No Detection","No recent detection"
"1865","Utility5","FLUBV",2024-10-24,35,"No Detection","No recent detection"
"1866","Utility5","H1",2024-10-24,35,"No Detection","No recent detection"
"1867","Utility5","H3",2024-10-24,35,"No Detection","No recent detection"
"1868","Utility5","H5",2024-10-24,35,"No Detection","No recent detection"
"1869","Utility5","PanRSV",2024-10-24,35,"No Detection","Detection"
"1870","Utility5","sars-cov-2",2024-10-24,35,"Detection","Persistent detection"
"1871","Utility4","FLUAV",2024-10-23,35,"No Detection","No recent detection"
"1872","Utility4","FLUBV",2024-10-23,35,"No Detection","No recent detection"
"1873","Utility4","H1",2024-10-23,35,"No Detection","No recent detection"
"1874","Utility4","H3",2024-10-23,35,"No Detection","No recent detection"
"1875","Utility4","H5",2024-10-23,35,"No Detection","No recent detection"
"1876","Utility4","PanRSV",2024-10-23,35,"No Detection","Detection"
"1877","Utility4","sars-cov-2",2024-10-23,35,"No Detection","Persistent detection"
"1878","Utility1","FLUAV",2024-10-21,35,"Detection","Detection"
"1879","Utility1","FLUBV",2024-10-21,35,"No Detection","No recent detection"
"1880","Utility1","H1",2024-10-21,35,"No Detection","No recent detection"
"1881","Utility1","H3",2024-10-21,35,"No Detection","No recent detection"
"1882","Utility1","H5",2024-10-21,35,"No Detection","No recent detection"
"1883","Utility1","PanRSV",2024-10-21,35,"No Detection","No recent detection"
"1884","Utility1","sars-cov-2",2024-10-21,35,"Detection","Persistent detection"
"1885","Utility2","FLUAV",2024-10-21,35,"Detection","Detection"
"1886","Utility2","FLUBV",2024-10-21,35,"No Detection","No recent detection"
"1887","Utility2","H1",2024-10-21,35,"Detection","Detection"
"1888","Utility2","H3",2024-10-21,35,"Detection","Detection"
"1889","Utility2","H5",2024-10-21,35,"No Detection","No recent detection"
"1890","Utility2","PanRSV",2024-10-21,35,"Detection","Detection"
"1891","Utility2","sars-cov-2",2024-10-21,35,"Detection","Persistent detection"
"1892","Utility3","FLUAV",2024-10-21,35,"No Detection","No recent detection"
"1893","Utility3","FLUBV",2024-10-21,35,"No Detection","Detection"
"1894","Utility3","H1",2024-10-21,35,"No Detection","No recent detection"
"1895","Utility3","H3",2024-10-21,35,"No Detection","No recent detection"
"1896","Utility3","H5",2024-10-21,35,"No Detection","No recent detection"
"1897","Utility3","PanRSV",2024-10-21,35,"No Detection","Detection"
"1898","Utility3","sars-cov-2",2024-10-21,35,"Detection","Persistent detection"
"1899","Utility4","FLUAV",2024-10-21,35,"No Detection","No recent detection"
"1900","Utility4","FLUBV",2024-10-21,35,"No Detection","No recent detection"
"1901","Utility4","H1",2024-10-21,35,"No Detection","No recent detection"
"1902","Utility4","H3",2024-10-21,35,"No Detection","No recent detection"
"1903","Utility4","H5",2024-10-21,35,"No Detection","No recent detection"
"1904","Utility4","PanRSV",2024-10-21,35,"No Detection","Detection"
"1905","Utility4","sars-cov-2",2024-10-21,35,"Detection","Persistent detection"
"1906","Utility5","FLUAV",2024-10-21,35,"No Detection","No recent detection"
"1907","Utility5","FLUBV",2024-10-21,35,"No Detection","No recent detection"
"1908","Utility5","H1",2024-10-21,35,"No Detection","No recent detection"
"1909","Utility5","H3",2024-10-21,35,"No Detection","No recent detection"
"1910","Utility5","H5",2024-10-21,35,"No Detection","No recent detection"
"1911","Utility5","PanRSV",2024-10-21,35,"No Detection","Detection"
"1912","Utility5","sars-cov-2",2024-10-21,35,"Detection","Persistent detection"
"1913","Utility1","FLUAV",2024-10-17,36,"No Detection","No recent detection"
"1914","Utility1","FLUBV",2024-10-17,36,"No Detection","No recent detection"
"1915","Utility1","H1",2024-10-17,36,"No Detection","No recent detection"
"1916","Utility1","H3",2024-10-17,36,"No Detection","No recent detection"
"1917","Utility1","H5",2024-10-17,36,"No Detection","No recent detection"
"1918","Utility1","PanRSV",2024-10-17,36,"No Detection","No recent detection"
"1919","Utility1","sars-cov-2",2024-10-17,36,"Detection","Persistent detection"
"1920","Utility2","FLUAV",2024-10-17,36,"Detection","Detection"
"1921","Utility2","FLUBV",2024-10-17,36,"No Detection","No recent detection"
"1922","Utility2","H1",2024-10-17,36,"No Detection","No recent detection"
"1923","Utility2","H3",2024-10-17,36,"Detection","Detection"
"1924","Utility2","H5",2024-10-17,36,"No Detection","No recent detection"
"1925","Utility2","PanRSV",2024-10-17,36,"No Detection","Detection"
"1926","Utility2","sars-cov-2",2024-10-17,36,"Detection","Persistent detection"
"1927","Utility3","FLUAV",2024-10-17,36,"No Detection","No recent detection"
"1928","Utility3","FLUBV",2024-10-17,36,"No Detection","Detection"
"1929","Utility3","H1",2024-10-17,36,"No Detection","No recent detection"
"1930","Utility3","H3",2024-10-17,36,"No Detection","No recent detection"
"1931","Utility3","H5",2024-10-17,36,"No Detection","No recent detection"
"1932","Utility3","PanRSV",2024-10-17,36,"No Detection","Detection"
"1933","Utility3","sars-cov-2",2024-10-17,36,"Detection","Persistent detection"
"1934","Utility5","FLUAV",2024-10-17,36,"No Detection","No recent detection"
"1935","Utility5","FLUBV",2024-10-17,36,"No Detection","No recent detection"
"1936","Utility5","H1",2024-10-17,36,"No Detection","No recent detection"
"1937","Utility5","H3",2024-10-17,36,"No Detection","No recent detection"
"1938","Utility5","H5",2024-10-17,36,"No Detection","No recent detection"
"1939","Utility5","PanRSV",2024-10-17,36,"No Detection","Detection"
"1940","Utility5","sars-cov-2",2024-10-17,36,"Detection","Persistent detection"
"1941","Utility4","FLUAV",2024-10-16,36,"No Detection","No recent detection"
"1942","Utility4","FLUBV",2024-10-16,36,"No Detection","No recent detection"
"1943","Utility4","H1",2024-10-16,36,"No Detection","No recent detection"
"1944","Utility4","H3",2024-10-16,36,"No Detection","No recent detection"
"1945","Utility4","H5",2024-10-16,36,"No Detection","No recent detection"
"1946","Utility4","PanRSV",2024-10-16,36,"No Detection","Detection"
"1947","Utility4","sars-cov-2",2024-10-16,36,"Detection","Persistent detection"
"1948","Utility1","FLUAV",2024-10-14,36,"No Detection","No recent detection"
"1949","Utility1","FLUBV",2024-10-14,36,"No Detection","No recent detection"
"1950","Utility1","H1",2024-10-14,36,"No Detection","No recent detection"
"1951","Utility1","H3",2024-10-14,36,"No Detection","No recent detection"
"1952","Utility1","H5",2024-10-14,36,"No Detection","No recent detection"
"1953","Utility1","PanRSV",2024-10-14,36,"No Detection","No recent detection"
"1954","Utility1","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
"1955","Utility2","FLUAV",2024-10-14,36,"Detection","Detection"
"1956","Utility2","FLUBV",2024-10-14,36,"No Detection","No recent detection"
"1957","Utility2","PanRSV",2024-10-14,36,"Detection","Detection"
"1958","Utility2","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
"1959","Utility3","FLUAV",2024-10-14,36,"No Detection","No recent detection"
"1960","Utility3","FLUBV",2024-10-14,36,"Detection","Detection"
"1961","Utility3","H1",2024-10-14,36,"No Detection","No recent detection"
"1962","Utility3","H3",2024-10-14,36,"No Detection","No recent detection"
"1963","Utility3","H5",2024-10-14,36,"No Detection","No recent detection"
"1964","Utility3","PanRSV",2024-10-14,36,"Detection","Detection"
"1965","Utility3","sars-cov-2",2024-10-14,36,"Detection","Persistent detection"
